station,station_name,longitude,latitude
8502065,µÎ¾Ïºô¶,126.825715,37.495087
9004377,¿½Å°µÇÐ±³,126.830468,37.493115
9009960,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830867,37.494652
9035177,µ¿¾çºô¶,126.831617,37.495247
9035179,±Ãµ¿ÀÔ±¸,126.834097,37.49349
9004381,¿¬¼¼Áß¾Ó±³È¸,126.835383,37.493143
9004383,¾¾Æ¼¿ùµ,126.840682,37.494463
9004384,¿À·ùµ¿¿ª,126.843352,37.495698
9004386,¿À·1µ¿ÁÖ¹Î¼¾ÅÍ,126.846195,37.496918
9003391,°³ºÀÁÖÀ¯¼Ò,126.847182,37.500822
9003390,°³ºÀÇª¸£Áö¿À¾ÆÆÄÆ®,126.847987,37.502043
9003389,¼¼°ÃÊµÇÐ±³,126.84985,37.502738
9030437,°Ã´±Ù¸°°ø¿,126.855313,37.504768
9030438,´öÀÇÃÊµÇÐ±³,126.859455,37.506387
9004266,ºÀ¿µ¿©Áß.¸ñµ¿°,126.861855,37.50733
9604267,¸ñµ¿¿¼º¾ÆÆÄÆ®,126.864212,37.508448
9004299,ÀºÁ¤ÃÊµÇÐ±³,126.867028,37.510152
9004298,°¥»ÃÊµÇÐ±³ÈÄ¹®,126.86929,37.511038
9609845,±â¾÷ÀºÇà±¸·ÎÁß¾ÓÁöÁ¡,126.877293,37.504943
9009841,±¸·Î±â°è°ø±¸»ó°¡,126.879012,37.503467
9034196,±¸·Î¿ª.AKÇÃ¶óÀÚ,126.882862,37.500088
9009826,±¸·Îº¸°Ç¼Ò,126.889167,37.50023
9003360,±¸·Îµµ¼­°.´¼º½ºÄ«ÀÌ·º½º,126.891075,37.499565
9036640,´¸²¿ª,126.894385,37.493552
9004124,´¸²¿ª,126.894017,37.491292
9036639,±¸·ÎÁßÇÐ±³,126.890768,37.493108
9003357,±¸·Î±¸Ã»,126.887617,37.494802
9003369,±¸·Î119¾ÈÀü¼¾ÅÍ,126.883243,37.493835
9003371,±¸·Îº¯Àü¼Ò,126.884088,37.497838
9006585,±¸·Î¿ª.³ªÀÎ½º¾Öºñ´º,126.883492,37.499873
9009775,±¸·Î±â°è°ø±¸»ó°¡,126.879323,37.50362
9009800,±â¾÷ÀºÇà±¸·ÎÁß¾ÓÁöÁ¡,126.87741,37.505218
9609766,°¥»ÃÊµÇÐ±³ÈÄ¹®,126.869212,37.511285
9630439,ÀºÁ¤ÃÊµÇÐ±³,126.866702,37.51033
9604907,¾çÃµ¾ÆÆÄÆ®,126.86332,37.50824
9004908,ºÀ¿µ¿©Áß.¸ñµ¿°,126.861442,37.50744
9009865,´öÀÇÃÊµÇÐ±³,126.858407,37.506192
9009866,°Ã´±Ù¸°°ø¿,126.85465,37.504737
9009867,¼¼°ÃÊµÇÐ±³,126.850623,37.503232
9003388,°³ºÀ½ÃÀ,126.850848,37.501213
9003387,¿µÎ¿¬¸³,126.851867,37.499078
9004385,¿À·1µ¿ÁÖ¹Î¼¾ÅÍ,126.844572,37.496482
9004382,½Å¿À·ùÁÖÀ¯¼Ò,126.839458,37.494313
9009907,¿¬¼¼Áß¾Ó±³È¸,126.835935,37.493353
9035176,±Ãµ¿ÀÔ±¸,126.834233,37.493507
9035178,µ¿¾çºô¶,126.831892,37.495203
9036799,À±¼ººô¶,126.830312,37.497428
9232745,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.82904,37.4984
9309961,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829423,37.496798
9330456,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830852,37.494358
9104378,¿½Å°µÇÐ±³,126.830847,37.4933
9004374,¿½ÅÁß°µÇÐ±³ÈÄ¹®,126.825385,37.495602
9204375,Á¤ÁøÇÐ±³.¿Â¼öÈú½ºÅ×ÀÌÆ®¾ÆÆÄÆ®,126.822182,37.497048
9230455,¿Â¼öµ¿»õ¸¶À»±Ý°,126.824327,37.496145
8602065,µÎ¾Ïºô¶,126.825715,37.495087
9104373,¿Â¼ö¿ª,126.82376,37.492802
9132645,¿Â¼öµ¿Á¾Á¡,126.82122,37.491968
9104372,¿Â¼ö¿ª,126.824358,37.492737
9104377,¿½Å°µÇÐ±³,126.830468,37.493115
9309960,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830867,37.494652
9030434,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829597,37.496815
9032746,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.829242,37.498605
9034417,½ÅÁ¤½£¼Ó¸¶À»¾ÆÆÄÆ®,126.834138,37.506447
9035090,¾çÃµ°ø¿µÂ÷°Á,126.837237,37.508418
8502062,¾çÃµ°ø¿µÂ÷°Á(±âÁ¡°¡»),126.83746,37.508313
7000029,¾çÃµ°ø¿µÂ÷°Á,126.837647,37.508702
9007002,½ÅÁ¤ÀÌÆæÇÏ¿½º2´ÜÁ,126.830538,37.514503
9013236,ÀÌÆæÇÏ¿½º1´ÜÁ.¾¸£½Å¿ä¾ç¼¾ÅÍ,126.828823,37.513402
9013238,½ÅÁ¤ÀÌÆæÇÏ¿½º3.4´ÜÁ,126.830407,37.51129
9013237,½ÅÁ¤ÀÌÆæÇÏ¿½º5´ÜÁ.¼­³²º´¿,126.833468,37.511198
9035541,Çª¸¥¸¶À»1´ÜÁö¾Õ,126.835377,37.51268
9004285,Çª¸¥¸¶À»2´ÜÁö¾ÆÆÄÆ®,126.83408,37.514237
9004283,½Å¿ù½Ã¿µ¾ÆÆÄÆ®.°­¿ùÃÊµÇÐ±³,126.83553,37.515732
9004281,°­¿ùÃÊ±³»ç°Å¸®,126.8378,37.516408
9004279,½ÅÇÑÀºÇà½Å¿ùµ¿ÁöÁ¡,126.841862,37.517902
9033976,½Å°½ÃÀ,126.843752,37.519307
9004275,µ¿¹æ¾ÆÆÄÆ®.½Å¿ùÁ¾ÇÕ»çÈ¸º¹Áö°,126.846305,37.521473
9004273,½ÅÁ¤³×°Å¸®¿ª,126.850745,37.52207
9033321,½ÅÁ¤ÁÖÀ¯¼Ò,126.851877,37.522473
9003517,½ÅÁ¤¿ª(ÀºÇàÁ¤).½ÅÁ¤4µ¿ÁÖ¹Î¼¾ÅÍ,126.854313,37.524677
9003519,½Å¼­°µÇÐ±³.¿µ»ó°µÇÐ±³ÀÔ±¸,126.859987,37.525442
9003521,¸ñµ¿¿ª.¸ñµ¿¿À°Å¸®,126.86312,37.525852
9004923,Áø¸¿©°,126.864588,37.524553
9004921,¼­¿³²ºÎÁö¹æ¹ý¿.¼­¿³²ºÎÁö¹æ°ËÂûÃ»,126.865547,37.52179
9606416,¸ñµ¿13´ÜÁ,126.869395,37.514267
9009765,¾çÃµ±¸Ã»¿ª,126.865342,37.512615
9033642,¾çÃµ³ÀÎÁ¾ÇÕº¹Áö°,126.858575,37.510248
9009751,½ÅÆ®¸®¾ÆÆÄÆ®,126.853865,37.513032
9009753,Á¤¶û°°³.¾çÃµº¥Ã³Å¸¿,126.84987,37.51171
9004291,±Ý¿ÁÁß.±Ý¿Á¿©°.¹é¾Ï°µÇÐ±³,126.844598,37.509902
9004029,½ÅÁ¤µ¿Çö´¾ÆÆÄÆ®,126.843,37.50841
9004031,°³ºÀÁÖÀ¯¼Ò,126.846833,37.500492
9004385,¿À·1µ¿ÁÖ¹Î¼¾ÅÍ,126.844572,37.496482
9609569,¿À·ùµ¿¿ª,126.842528,37.495607
9004382,½Å¿À·ùÁÖÀ¯¼Ò,126.839458,37.494313
9005810,¼­¿°¡µçºô¶ó¾Õ,126.831705,37.491548
8502167,À¯ÇÑ°ø°.¼º°øÈ¸´¾Õ,126.824623,37.488957
8502168,µ¿»ºô¶,126.823972,37.487372
8502169,±×¸°ºô¶óÁ¤¹®,126.823435,37.486043
9036059,¸ÅÈ­ºô¶,126.82315,37.476485
9036023,¿Á±æµ¿¸¶À»È¸°,126.824242,37.474187
9036024,¿Á±æµ¿,126.82454,37.473337
9036662,ºÎÃµ³²ºÎ»ýÅÂ°ø¿,126.827792,37.470883
9036663,ºÎÃµ³²ºÎ»ýÅÂ°ø¿,126.829125,37.470462
9036664,¿Á±æµ¿,126.824688,37.473372
9036025,¿Á±æµ¿¸¶À»È¸°,126.824303,37.474417
9030700,¸ÅÈ­ºô¶,126.823288,37.476513
8502170,±×¸°ºô¶óÁ¤¹®,126.823472,37.4859
8502171,µ¿»ºô¶,126.824018,37.487293
9030481,¼º°øÈ¸´ÇÐ±³À¯ÇÑ°ø°¾Õ,126.825167,37.489513
9009927,¼­¿°¡µçºô¶ó¾Õ,126.831352,37.491222
9004383,¾¾Æ¼¿ùµ,126.840682,37.494463
9004384,¿À·ùµ¿¿ª,126.843352,37.495698
9004386,¿À·1µ¿ÁÖ¹Î¼¾ÅÍ,126.846195,37.496918
9003391,°³ºÀÁÖÀ¯¼Ò,126.847182,37.500822
9004030,½ÅÁ¤ÇÐ¸¶À»¾ÆÆÄÆ®,126.843922,37.507517
9004290,¾çÃµ°µÇÐ±³,126.845632,37.50998
9036064,Á¤¶û°°³.¾çÃµº¥Ã³Å¸¿,126.850398,37.511627
9009749,½ÅÆ®¸®¾ÆÆÄÆ®,126.854138,37.5129
9004261,½ÅÆ®¸®»ç°Å¸®,126.855963,37.513163
9033643,¾çÃµ³ÀÎÁ¾ÇÕº¹Áö°,126.858717,37.510005
9009767,¾çÃµ±¸Ã»¿ª,126.866608,37.512872
9004920,¼­¿³²ºÎÁö¹æ¹ý¿.¼­¿³²ºÎÁö¹æ°ËÂûÃ»,126.865945,37.521897
9004922,Áø¸¿©°,126.865102,37.523982
9003522,¸ñµ¿¿ª.¸ñµ¿¿À°Å¸®,126.862805,37.526005
9003520,½Å¼­°±³.¿µ»ó°±³ÀÔ±¸,126.860412,37.5257
9003518,½ÅÁ¤¿ª(ÀºÇàÁ¤).½ÅÁ¤4µ¿ÁÖ¹Î¼¾ÅÍ,126.854377,37.524902
9033319,½Å¿2µ¿¿Ã¼±¹,126.851248,37.523082
9004272,½ÅÁ¤»ç°Å¸®,126.851528,37.521933
9004274,µ¿¹æ¾ÆÆÄÆ®,126.84634,37.52193
9004276,½Å°½ÃÀ,126.843758,37.51969
9004278,½ÅÇÑÀºÇà½Å¿ùµ¿ÁöÁ¡,126.841605,37.518022
9004280,°­¿ùÃÊ±³»ç°Å¸®,126.837873,37.51674
9033324,½Å¿ù½Ã¿µ¾ÆÆÄÆ®.°­¿ùÃÊµÇÐ±³,126.835305,37.515937
9107002,½ÅÁ¤ÀÌÆæÇÏ¿½º2´ÜÁ,126.830538,37.514503
9113236,ÀÌÆæÇÏ¿½º1´ÜÁ.¾¸£½Å¿ä¾ç¼¾ÅÍ,126.828823,37.513402
9113238,½ÅÁ¤ÀÌÆæÇÏ¿½º3.4´ÜÁ,126.830407,37.51129
9113237,½ÅÁ¤ÀÌÆæÇÏ¿½º5´ÜÁ.¼­³²º´¿,126.833468,37.511198
9030665,´ÀÏ°ü±¤°.Çª¸¥¸¶À»3´ÜÁ,126.835885,37.511318
9035090,¾çÃµ°ø¿µÂ÷°Á,126.837237,37.508418
9036852,¾çÃµ°ø¿µÂ÷°Á,126.83746,37.508313
9034416,½ÅÁ¤½£¼Ó¸¶À»¾ÆÆÄÆ®.´ñ°ñ¸¶À»ÀÔ±¸,126.835613,37.506762
9032947,¼­¼­¿»ýÈ°°úÇÐ°.¼­¿ÀüÆÄ°ü¸®¼Ò,126.828968,37.502837
9032745,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.82904,37.4984
9009961,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829423,37.496798
9030456,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830852,37.494358
9004378,¿½Å°µÇÐ±³,126.830847,37.4933
9004373,¿Â¼ö¿ª,126.82376,37.492802
9032645,¿Â¼öµ¿Á¾Á¡,126.82122,37.491968
9004372,¿Â¼ö¿ª,126.824358,37.492737
9004377,¿½Å°µÇÐ±³,126.830468,37.493115
9009960,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830867,37.494652
9030434,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829597,37.496815
9032746,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.829242,37.498605
9035603,¼­¼­¿»ýÈ°°úÇÐ°.¼­¿ÀüÆÄ°ü¸®¼Ò,126.829187,37.502207
9034417,½ÅÁ¤½£¼Ó¸¶À»¾ÆÆÄÆ®,126.834138,37.506447
9004288,½ÅÁ¤Çö´¾ÆÆÄÆ®,126.841803,37.508627
9004290,¾çÃµ°µÇÐ±³,126.845632,37.50998
9036064,Á¤¶û°°³.¾çÃµº¥Ã³Å¸¿,126.850398,37.511627
9009749,½ÅÆ®¸®¾ÆÆÄÆ®,126.854138,37.5129
9004260,¾ç¸ÃÊ±³.½Å¼­Áß,126.855717,37.514353
9513764,½ÅÁ¤1µ¿ÁÖ¹Î¼¾ÅÍ,126.8544,37.517178
9004257,½ÅÁ¤³×°Å¸®¿ª,126.853398,37.519463
9033321,½ÅÁ¤ÁÖÀ¯¼Ò,126.851877,37.522473
9004255,¾ç°­ÁßÇÐ±³,126.850772,37.524715
9033326,KT°­¼­Áö»,126.847897,37.53
9004153,È­°8µ¿ÁÖ¹Î¼¾ÅÍ.±Ä¡»½ÃÀ,126.848835,37.530635
9004155,È­°2Ä¡¾È¼¾ÅÍ,126.85245,37.530902
9036310,È­°2µ¿ÁÖ¹Î¼¾ÅÍ,126.854777,37.531213
9004157,¼º¼®±³È¸,126.857603,37.531558
9004248,¸ñµ¿»ç°Å¸®,126.86385,37.533317
9004247,¿µµµÁß.°­¼­°ÀÔ±¸.±â¾Æ¾ç¼­´¸®Á¡,126.863635,37.53622
9004245,¸ñµ¿½ÃÀ.´ÀÏ°±³.¹è±¤±³È¸,126.863855,37.539052
9004242,¸ñµ¿¼º¿ø¾ÆÆÄÆ®,126.863188,37.542342
9004241,¸3µ¿ÁÖ¹Î¼¾ÅÍ.Çö´¾ÆÀÌÆÄÅ©.½Ç·Î¾Ï¾È°,126.862415,37.544878
9004238,¸3µ¿½ÃÀ.°­¼­µµ¼­°,126.863952,37.549738
9034566,µÃÌ¿ª.°­¼­º¸°Ç¼Ò,126.867613,37.549457
9003691,¿°Ã¢¿ª.¼­¿µµ½Ã°¡½º,126.875077,37.546938
9003609,¾È¾çÃµÀÔ±¸,126.884513,37.546885
9003608,¾çÆòµ¿ÇÑ¼Ö¾ÆÆÄÆ®,126.890358,37.543962
9003606,¾çÆòÇÑ½Å¾ÆÆÄÆ®.¼±À¯µµ°ø¿øÀÔ±¸,126.894438,37.541693
9036941,¾çÈ­´±³Àü¸ÁÄ«Æ,126.901182,37.53982
9636976,ÇÕÁ¤¿ª,126.912775,37.54878
9636975,¼­±³µ¿¿¹½ÄÀåÅ¸¿,126.919565,37.553702
9036974,È«´ÀÔ±¸¿ª,126.923467,37.556642
9036973,µ¿±³µ¿»°Å¸®,126.928667,37.558042
9004938,½ÅÃÌ¿ª,126.934768,37.555682
9001992,½ÅÃÌ·ÎÅÍ¸®,126.936888,37.553853
9003182,¼­°­´ÇÐ±³,126.937322,37.551872
9036263,±¤¼ºÁß°µÇÐ±³,126.938695,37.549302
9009233,¸¶Æ÷¾ÆÆ®¼¾ÅÍ,126.943943,37.549965
9009246,´È±³È¸,126.946063,37.553833
9009245,ÀÌÈ­¿©´ÀÔ±¸,126.946027,37.555843
9036969,½ÅÃÌ¿À°Å¸®.2È£¼±½ÅÃÌ¿ª,126.938988,37.555833
9636968,½ÅÃÌ¿À°Å¸®.Çö´¹éÈ­Á¡,126.934465,37.556063
9036967,µ¿±³µ¿»°Å¸®,126.929527,37.557808
9636966,È«´ÀÔ±¸¿ª,126.924317,37.557325
9636965,¼­±³µ¿¿¹½ÄÀåÅ¸¿,126.92005,37.55415
9636964,ÇÕÁ¤¿ª,126.913667,37.549407
9036942,¾çÈ­´±³Àü¸ÁÄ«Æ,126.900755,37.539938
9603607,¾çÆòÇÑ½Å¾ÆÆÄÆ®.¼±À¯µµ°ø¿øÀÔ±¸,126.894667,37.542032
9603610,¿µµÆ÷¾Æ¸®¼öÁ¤¼ö¼¾ÅÍ,126.883595,37.547813
9603692,¿°Ã¢¿ª.¼­¿µµ½Ã°¡½º,126.875895,37.547145
9603690,µÃÌ¿ª.°­¼­º¸°Ç¼Ò,126.86872,37.549115
9004239,¿µÀÏ°µÇÐ±³.°­¼­µµ¼­°,126.863368,37.549035
9004240,¾ÆÀÌÆÄÅ©¾ÆÆÄÆ®.¹é¼®ÁßÇÐ±³.½Ç·Î¾Ï¾È°,126.862155,37.545192
9004243,µÃÌ2µ¿ÁÖ¹Î¼¾ÅÍ.µÃÌµ¿´¸²¾ÆÆÄÆ®,126.862983,37.541988
9004244,´ÀÏ°±³.ÀÓ±¤¾ÆÆÄÆ®.¹è±¤±³È¸,126.863582,37.539838
9004246,¿¹®».½Ã¸³È­°Ã»¼Ò³â¼ö·Ã°,126.863355,37.537372
9009411,¸ñµ¿»ç°Å¸®,126.863525,37.532808
9004158,È­°µ¿³²ºÎ½ÃÀ,126.858868,37.531883
9036309,È­°2µ¿ÁÖ¹Î¼¾ÅÍ,126.855237,37.531423
9004156,È­°2Ä¡¾È¼¾ÅÍ,126.853102,37.531162
9004154,È­°8µ¿ÁÖ¹Î¼¾ÅÍ,126.84985,37.530852
9004253,KT°­¼­Áö»,126.847532,37.530018
9004254,¾ç°­ÁßÇÐ±³,126.85028,37.524862
9033319,½Å¿2µ¿¿Ã¼±¹,126.851248,37.523082
9004256,½ÅÁ¤³×°Å¸®¿ª,126.852837,37.519902
9004258,½ÅÁ¤1µ¿ÁÖ¹Î¼¾ÅÍ,126.853835,37.517622
9005211,³²¸ÃÊ±³.½ÅÁ¤3µ¿ÁÖ¹Î¼¾ÅÍ,126.854927,37.515125
9009751,½ÅÆ®¸®¾ÆÆÄÆ®,126.853865,37.513032
9009753,Á¤¶û°°³.¾çÃµº¥Ã³Å¸¿,126.84987,37.51171
9004291,±Ý¿ÁÁß.±Ý¿Á¿©°.¹é¾Ï°µÇÐ±³,126.844598,37.509902
9004289,Æ®·°ÅÍ¹Ì³ÎÁÖÀ¯¼Ò¾Õ,126.842023,37.50906
9134416,½ÅÁ¤½£¼Ó¸¶À»¾ÆÆÄÆ®.´ñ°ñ¸¶À»ÀÔ±¸,126.835613,37.506762
9132947,¼­¼­¿»ýÈ°°úÇÐ°.¼­¿ÀüÆÄ°ü¸®¼Ò,126.828968,37.502837
9232745,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.82904,37.4984
9309961,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829423,37.496798
9330456,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830852,37.494358
9104378,¿½Å°µÇÐ±³,126.830847,37.4933
9104373,¿Â¼ö¿ª,126.82376,37.492802
9132645,¿Â¼öµ¿Á¾Á¡,126.82122,37.491968
9104372,¿Â¼ö¿ª,126.824358,37.492737
9104377,¿½Å°µÇÐ±³,126.830468,37.493115
9309960,¼ö±Ãµ¿ÁÖ¹Î¼¾ÅÍ,126.830867,37.494652
9330434,¼ö±Ã119¾ÈÀü¼¾ÅÍ,126.829597,37.496815
9232746,¿¹¸²µðÀÚÀÎ°.¿À·ù°.¼­¿°ø¿¬¿¹¼ú°,126.829242,37.498605
9135603,¼­¼­¿»ýÈ°°úÇÐ°.¼­¿ÀüÆÄ°ü¸®¼Ò,126.829187,37.502207
9134417,½ÅÁ¤½£¼Ó¸¶À»¾ÆÆÄÆ®,126.834138,37.506447
9035090,¾çÃµ°ø¿µÂ÷°Á,126.837237,37.508418
7000200,¼¼Ç³¿¼öÁ¾Á¡,126.868633,37.490692
13492,Ã¶»¿¼º¾ÆÆÄÆ®,126.866472,37.49002
13490,Ã¶»Çö´¾ÆÆÄÆ®,126.865665,37.490002
10296,±¤º¹½ÃÀ.Ã¶»µÎ»À§º¾ÆÆÄÆ®,126.865068,37.489667
8001186,±¤¸1µ¿ÁÖ¹Î¼¾ÅÍ,126.86341,37.488455
10260,°°³¾Õ,126.862375,37.487485
8001187,Ã¶»±³,126.860283,37.487467
8502165,°æºÏ½´ÆÛ¸¶ÄÏ,126.856892,37.488207
10204,Çö´¾ÆÆÄÆ®.°³ºÀÁß¾Ó½ÃÀ,126.856118,37.490752
10210,°³ºÀ»ç°Å¸®,126.857368,37.497197
9034306,°³ºÀ¿ª.ÇÑ¸¶À»¾ÆÆÄÆ®,126.86207,37.496528
9034305,µ¿¾ç¹Ì·¡´ÇÐ.±¸·Î¼º½Éº´¿,126.867027,37.499418
9034303,±¸ÀÏ¿ª.Á¦ÀÏÁ¦´.·Ôµ¥¸¶Æ®,126.87453,37.49971
9034301,½Åµµ¸²µ¿.±¸·Î¿ª,126.88324,37.505393
9034299,½Åµµ¸²¿ª,126.888475,37.509157
10603,¹®·¡µ¿³²¼º¾ÆÆÄÆ®,126.893705,37.511828
9034315,³²ºÎÁö¹æ¹ý¿øµ±â±¹.±¸·Î¼¼¹«¼­(¿¡ÀÌ½ºÇÏÀÌÅ×Å©½ÃÆ¼),126.901147,37.514485
8000356,¿µµÆ÷¿ª,126.905092,37.515863
9485,Àü°æ·ÃÈ¸°,126.918858,37.521892
72799,¿©ÀÇµµÈ¯½Â¼¾ÅÍ,126.924243,37.525517
74993,À¯ÁøÅõÀÚÁõ±Ç.ÆÄÀÌ³½¼È´º½º½Å¹®,126.927705,37.524798
8002114,ÇÑ±¹°Å·¡¼Ò.±¸Áõ±Ç¼±¹°°Å·¡¼Ò,126.927027,37.523578
9614,¿©ÀÇµµ¿ª,126.92492,37.520613
9656,»û°­¿ª4¹øÃâ±¸.¿©ÀÇµµÀÚÀÌ,126.926672,37.518837
9595,°ø±ºÈ¸°,126.924112,37.509938
9553,¼­¿Áö¹æº´¹«Ã»,126.922105,37.505072
9535,´¹æÃÊµÇÐ±³,126.920975,37.502368
9559,¼­¿°ø¾÷°µÇÐ±³,126.922337,37.499775
9643,´¸²ÃÊµÇÐ±³,126.926488,37.49966
9684,½Å´¹æ»°Å¸®,126.927823,37.497718
9667,º¸¶ó¸Åº´¿øÀÔ±¸,126.927192,37.494757
9670,·Ôµ¥¹éÈ­Á¡°ü¾ÇÁ¡,126.927485,37.490008
9704,ÆÐ¼Ç¹®È­ÀÇ°Å¸®ÀÔ±¸,126.929057,37.486415
71985,½Å¸²»ç°Å¸®,126.92969,37.482657
9797,¼­¿øµ¿¹®È­±³¾Õ,126.932723,37.477918
9871,¼­¸²µ¿ÁÖ¹Î¼¾ÅÍ.½ÅÈ­´ÜÁ,126.936357,37.475442
60060,»¼ºµ¿½ÃÀ,126.933027,37.472722
70755,´ÇÐµ¿°½ÃÃÌÀÔ±¸,126.938272,37.470518
70756,¼­¿»¾÷Á¤º¸ÇÐ±³.»¼º±³,126.941975,37.47061
70757,°ü¾Ç»ÀÔ±¸.°ü¾Ç¹®È­°üµµ¼­°,126.946462,37.46814
70638,¼­¿´ÇÐ±³,126.947983,37.466832
70760,½Å¸²Áß.»¼º°.°ü¾Ç¹®È­°üµµ¼­°,126.944258,37.470317
70761,¼­¿»¾÷Á¤º¸ÇÐ±³.»¼º±³,126.941088,37.470972
60028,½Å¼ºÃÊµÇÐ±³,126.937427,37.471078
74577,¿µ±¤¸ÞµðÄÃ¼¾ÅÍ,126.933692,37.473257
9887,¾¦°°³ÀÔ±¸,126.937467,37.476315
60031,¼­¿øµ¿¹®È­±³¾Õ,126.93231,37.478672
71999,½Å¸²»ç°Å¸®,126.930068,37.481903
72782,ÆÐ¼Ç¹®È­ÀÇ°Å¸®ÀÔ±¸,126.929633,37.485847
9679,º¸¶ó¸Å°ø¿.º¸¶ó¸Åº´¿,126.92762,37.49044
9681,º¸¶ó¸Å»¼º¾ÆÆÄÆ®.¸ðÀÚ¿ø°°³,126.927415,37.494533
9692,½Å´¹æ»°Å¸®,126.928253,37.498328
9646,´¸²ÃÊµÇÐ±³,126.926078,37.499882
9542,¼­¿°ø¾÷°µÇÐ±³,126.921643,37.500012
8003058,°­³²ÁßÇÐ±³,126.921907,37.503838
72789,¼­¿Áö¹æº´¹«Ã»¾Õ,126.923275,37.506935
9612,°ø±ºÈ¸°,126.924517,37.510073
9671,»û°­¿ª1¹øÃâ±¸.¿©ÀÇµµÀÚÀÌ,126.927193,37.518877
8000226,¿©ÀÇµµ¿ª,126.924817,37.521292
8001015,¿©ÀÇµµÁöÇÏÂ÷µµÀÔ±¸,126.923253,37.523355
70792,¿©ÀÇµµ°ø¿,126.920262,37.523605
74947,¿µµÆ÷¿ª,126.90706,37.516567
9034543,³²ºÎÁö¹æ¹ý¿øµ±â±¹.±¸·Î¼¼¹«¼­(¿¡ÀÌ½ºÇÏÀÌÅ×Å©½ÃÆ¼),126.899777,37.514098
10600,¹®·¡µ¿³²¼º¾ÆÆÄÆ®,126.892312,37.511202
9034298,½Åµµ¸²¿ª,126.889223,37.509678
9034542,½Åµµ¸²µ¿.±¸·Î¿ª,126.884267,37.506248
9034302,±¸ÀÏ¿ª.Áß¾ÓÀ¯Å»ó°¡.·Ôµ¥¸¶Æ®,126.874702,37.499883
9034304,µ¿¾ç¹Ì·¡´ÇÐ.±¸·Î¼º½Éº´¿,126.868012,37.499685
9034307,°³ºÀ¿ª.¿µÈ­¾ÆÆÄÆ®,126.860617,37.496848
8001850,°æÀÎÁßÇÐ±³,126.8563,37.496893
10202,Çö´¾ÆÆÄÆ®.°³ºÀÁß¾Ó½ÃÀ,126.855865,37.490533
8502166,°æºÏ½´ÆÛ¸¶ÄÏ,126.856917,37.48811
10227,Ã¶»±³,126.85989,37.487557
13476,°°³¾Õ,126.862057,37.48726
13480,±¤¸1µ¿ÁÖ¹Î¼¾ÅÍ,126.863472,37.488373
13489,±¤º¹½ÃÀ.Ã¶»µÎ»À§º¾ÆÆÄÆ®,126.865077,37.48957
13491,Ã¶»Çö´¾ÆÆÄÆ®,126.865763,37.489948
10312,Ã¶»¿¼º¾ÆÆÄÆ®,126.8665,37.489878
8001199,¼¼Ç³¿¼öÁ¾Á¡,126.868772,37.490615
8001852,¼¼Ç³¿¼öÁ¾Á¡,126.86948,37.490032
10328,±¤¸ºÏÁß°µÇÐ±³,126.867538,37.487307
10307,Ã¶»2µ¿ÁÖ¹Î¼¾ÅÍ,126.86605,37.484932
10309,ÇöÃæÅ¾ÀÔ±¸.Ã¶»Á¾ÇÕ»çÈ¸º¹Áö°,126.865735,37.482722
10297,¸ð¼¼·Î»°Å¸®.±¤¸½Ãº¸ÈÆÈ¸°,126.865478,37.481082
75891,ÁÖ°7´ÜÁ,126.868345,37.480603
75892,Ã¶»9´ÜÁö¿Ã¼±¹¾Õ,126.871042,37.481207
75893,Ã¶»µ¿13´ÜÁöÈÄ¹®¾Õ,126.872465,37.48065
10373,±¤¼ºÃÊ±³,126.873035,37.477825
10359,±¤¸»çÈ¸Ã¼À°¼¾ÅÍ,126.870487,37.47704
10321,Ã¶»¿ª,126.868075,37.476298
10292,±¤¸½Ã¹ÎÈ¸°,126.865157,37.476168
10247,±¤¸½ÃÃ»,126.862463,37.477148
10224,±¤¸°ø¾÷°µÇÐ±³,126.859232,37.47814
10199,±¤¸½ÃÀ,126.856683,37.478888
10190,±¤¸»ç°Å¸®¿ª,126.854917,37.480268
10198,±¤¸ÃÊµÇÐ±³,126.855463,37.481457
10208,±¤¸21¼¼±âº´¿,126.856608,37.483935
10206,´¿øÁÖÀ¯¼Ò,126.85654,37.487003
